Article_Id,Content
582106d295d0e0204d55f2c7,"In the short term, markets seem to expect less volatility from a Clinton presidency. But things get more complicated in the long term."
5821069e95d0e0204d55f2bf,"To create the group show “On the Inside,” Tatiana von Fürstenberg worked with the prison-reform activist newsletter Black and Pink to solicit artwork."
5821082195d0e0204d55f306,Theme for today’s column
5821072a95d0e0204d55f2d6,"Graphics, videos, podcasts and other digital features from The Times have offered an innovative look at the presidential race. Here are some of the most notable ones."
582107d195d0e0204d55f2f3,Readers discuss the pros and cons of the project.
5821067995d0e0204d55f2b8,"A woman was taken into custody in connection with the attack, which an initial investigation by the police suggests was unprovoked."
582106a695d0e0204d55f2c1,"The reason you saw a particular campaign ad on Facebook may have nothing to do with your political views, or even your demographic profile."
5821062095d0e0204d55f2a4,She has remained loyal to her father. Will that cost her?
582106be95d0e0204d55f2c4,It can be difficult for a judge to decide an appropriate sentence in cases in which the defendant shows remorse and the financial harm is difficult to measure.
5821067b95d0e0204d55f2ba,Researchers studied fossilized leaves from the Patagonia region to conclude it took about 4 million years for insects to recover following the Chicxulub asteroid.
582106b495d0e0204d55f2c3,"Janet Reno, the first woman to serve as United States attorney general, died on Monday at 78. She died of complications from Parkinson’s disease, according to her family."
5821060b95d0e0204d55f2a0,"The Clippers meet the Thunder in Oklahoma City on Friday, and six N.B.A. games are scheduled for election night on Tuesday."
5821067695d0e0204d55f2b7,Candidates on the major-party tickets spent Monday visiting important states to try to put votes in their columns on Election Day.
582105ed95d0e0204d55f29b,"People are freezing themselves in place, often in elaborate poses and scenarios. It has become popular with teenagers and victorious football teams."
582105dd95d0e0204d55f299,"The move, intended to help fight opioid addiction, forces insurers to provide coverage for drug treatment that is comparable to that for any other medical condition."
582106d495d0e0204d55f2c8,The rapper’s “Trap or Die 3” defeated Kenny Chesney’s “Cosmic Hallelujah” and Meek Mill’s “DC4” on the chart with a combination of sales and streams.
5821067e95d0e0204d55f2bc,"If 2008 was an emblem of progress as America elected its first black president, 2016 has required the grim acceptance of limits, disappointments and blind spots."
5821066e95d0e0204d55f2b6,"Fear that Oracle would back away led NetSuite shareholders to accept a $9.3 billion offer over the objections of a major investor, T. Rowe Price."
5821064c95d0e0204d55f2b0,What should the next president focus on in the first 100 days in office? We invite your thoughts.
5821064d95d0e0204d55f2b1,"Before your next big purchase, use the preload method by setting up a savings account and automatically transferring the monthly payment to it."
582106d295d0e0204d55f2c6,"Cocktails, the evening news and dinner with the host, Alexander Heffner, and the executive producer, Elaine Heffner, of “The Open Mind” on PBS."
5821062c95d0e0204d55f2aa,"We live in the golden age of wellness vacations, where taking time off is all about becoming a better person."
5821066795d0e0204d55f2b5,Give the youngsters coloring place mats to decorate before or during Thanksgiving dinner.
582105d495d0e0204d55f295,"Mr. Obama has appeared on several talk shows in recent weeks, something that has provided insights about him and about the sensibilities of these shows."
582105aa95d0e0204d55f288,Traditional network “decision desks” will be joined this year by digital challengers aiming to shed light on an often opaque vote-data process.
5821059495d0e0204d55f281,"This new Sugar Cube totes holiday cakes, pies and cookies with ease."
5821063095d0e0204d55f2ad,Donald Trump and his “movement” put the painfully obtained gains of the civil rights movement in jeopardy.
5821058995d0e0204d55f27f,This new roasting pan features a lid that can be flipped and used as a baking dish.
582105c995d0e0204d55f290,"As the nation prepares to choose President Obama’s successor, the bold agenda he described eight years ago remains incomplete."
5821062395d0e0204d55f2a6,This Stony Brook organic oil is a fine alternative to extra-virgin olive oil.
582105aa95d0e0204d55f287,"The department will deploy more than 500 monitors, a sharp decrease from the 2012 presidential election. Officials blame a 2013 Supreme Court ruling."
5821056895d0e0204d55f278,"Want a calmer trip at Thanksgiving and Christmas? Fly direct, ship the gifts and consider traveling on the days themselves."
582104f795d0e0204d55f265,"Bonobos get farsighted as they age, just as humans do. But the bonobos are trying to get at the lice in each other’s hair, not read the fine print."
582105c295d0e0204d55f28e,A questioner wants to know about the risk of exposure to disease-causing bacteria or viruses to people who work with centuries-old books and manuscripts.
5821050a95d0e0204d55f26c,"Humans aren’t the only ones that suffer from farsightedness.  As bonobos get older, their eyesight goes as well."
5821050495d0e0204d55f26a,"A study of turbines in Britain found that each one killed one to two bats each month, with some killing more than 60."
582104c195d0e0204d55f258,The defendant and his cousin were seeking revenge against Israelis when they carried out an October 2015 stabbing attack in East Jerusalem.
582105d195d0e0204d55f292,Sal del Mar’s 16-ounce bags of salt are packed in hand-stitched cloth bags.
5821059a95d0e0204d55f283,"If you have picture files with embedded location information that you would rather not reveal, you can remove it before sharing the images."
5821047a95d0e0204d55f24c,"Consumers may be deceived into entering their credit card numbers into counterfeit applications, often disguised as bona fide programs."
582104a595d0e0204d55f255,"Britain’s leading pop music prize will add more women and minorities as judges after this year’s awards led to a backlash, and a BritsSoWhite hashtag."
5821047295d0e0204d55f24a,"Soon, you’ll know who’s been elected, but first a classic cocktail and some comfort food."
5821056395d0e0204d55f275,Research indicates that lifelong voting habits are formed in childhood and adolescence.
5821044595d0e0204d55f240,"Donald Trump claims the election will be “rigged” in favor of Hillary Clinton, but Republicans are the ones threatening the democratic process."
5821045a95d0e0204d55f245,"The former president of Georgia quit his post as governor of the Odessa region, accusing the Ukrainian president of blocking efforts to root out graft."
5821042a95d0e0204d55f239,"Rams fans chanted, “We want Goff!” during Sunday’s loss to the Panthers. No quarterback taken No. 1 over all has not started a game in his rookie year since 2003."
5821040895d0e0204d55f233,"As the “mud angels” who helped rescue art and rare books returned to Florence on the 50th anniversary of the flood, some worried about future disasters."
5821041b95d0e0204d55f237,"Sergey Karjakin, who hold the record for world’s youngest grandmaster, arrives in New York to challenge the reigning world chess champion."
5821043995d0e0204d55f23f,Honesty – even uncomfortable honesty – contributes to a school’s success.
582103fa95d0e0204d55f22f,Markets had slumped after an earlier revelation that more of Hillary Clinton’s emails were being reviewed.
582103b195d0e0204d55f221,The connection between the suffragists’ chosen color and some of Mrs. Clinton’s recent clothing has produced a campaign of its own.
5821033e95d0e0204d55f20f,"Many of those who opposed the nonbinding plebiscite said it would be a platform for hate speech. Instead, they want lawmakers to decide the issue directly."
5821031f95d0e0204d55f209,"Sotheby’s, the auction house, said a slowdown in art market sales and the acquisition of an advisory business were factors affecting its performance."
5821063795d0e0204d55f2ae,
5821026b95d0e0204d55f1eb,"Monday: A scorecard on the ballot propositions using newspaper endorsements, a gentrification battle in Los Angeles, and a look back at Magic Johnson’s H.I.V. announcement."
5821024895d0e0204d55f1e5,"Donald Trump has consolidated the support of many Republican and white voters in the state, including whites with college degrees."
5821022995d0e0204d55f1e1,"The studio, overshadowed by its corporate sibling HBO, is widely viewed as an unsteady operation. But it’s on pace to have one of its most profitable years ever."
582101bf95d0e0204d55f1cf,Evidence suggests that the nation’s medical system is not so much understaffed as it is inefficient.
5821022395d0e0204d55f1df,"In a first, results will be estimated before the polls close. It’s hard for even pros to do, and very easy for readers to get the wrong impression."
5821013895d0e0204d55f1ac,"Archbishop Tobin of Indianapolis, a cardinal-designate known for standing up for refugees, will lead one of the largest and most ethnically diverse dioceses in the country."
